#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  99
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  99
#! SET periodic_psi true
   -3.141592654   -3.141592654   17.005641284  -50.542590907   18.135813047
   -3.078126135   -3.141592654   13.991757399  -44.388328327   18.226410235
   -3.014659617   -3.141592654   11.381258187  -37.918571561   18.354471167
   -2.951193099   -3.141592654    9.178025274  -31.673058908   18.511169566
   -2.887726581   -3.141592654    7.359897189  -25.796368657   18.638182740
   -2.824260062   -3.141592654    5.904484190  -20.260982991   18.663994776
   -2.760793544   -3.141592654    4.794332505  -14.822266800   18.597687408
   -2.697327026   -3.141592654    4.029601061   -9.422067615   18.506788132
   -2.633860508   -3.141592654    3.608253777   -4.009595611   18.485560297
   -2.570393989   -3.141592654    3.524841700    1.213544436   18.541252129
   -2.506927471   -3.141592654    3.756879158    5.735999211   18.664810077
   -2.443460953   -3.141592654    4.242351776    9.247522657   18.850105500
   -2.379994435   -3.141592654    4.913571057   11.437536214   19.143330287
   -2.316527916   -3.141592654    5.688285479   12.586852621   19.675848280
   -2.253061398   -3.141592654    6.509476283   13.013686640   20.463991204
   -2.189594880   -3.141592654    7.341430551   12.893390607   21.400531347
   -2.126128362   -3.141592654    8.154576860   12.447133804   22.274759974
   -2.062661843   -3.141592654    8.929644098   11.731026781   22.884202371
   -1.999195325   -3.141592654    9.656174150   10.928482821   23.205761081
   -1.935728807   -3.141592654   10.336716081   10.343848448   23.367450163
   -1.872262289   -3.141592654   10.994097946   10.190380749   23.588955732
   -1.808795770   -3.141592654   11.654688677   10.436998643   24.009420879
   -1.745329252   -3.141592654   12.337440302   10.769256662   24.643548337
   -1.681862734   -3.141592654   13.031711958   10.763880259   25.393183328
   -1.618396215   -3.141592654   13.706304398   10.191638856   26.111183906
   -1.554929697   -3.141592654   14.333132651    9.301576682   26.719779180
   -1.491463179   -3.141592654   14.915092042    8.934908910   27.277805159
   -1.427996661   -3.141592654   15.516739757   10.071942254   27.944321432
   -1.364530142   -3.141592654   16.256258221   13.356255898   28.952313168
   -1.301063624   -3.141592654   17.268614493   18.603039188   30.426530930
   -1.237597106   -3.141592654   18.657744872   24.952944724   32.338603664
   -1.174130588   -3.141592654   20.457392899   31.471038388   34.534858855
   -1.110664069   -3.141592654   22.656887796   37.480398817   36.829282340
   -1.047197551   -3.141592654   25.220975700   42.977570885   39.118863880
   -0.983731033   -3.141592654   28.129226010   48.428665317   41.496124792
   -0.920264515   -3.141592654   31.393679440   54.257624557   44.123893049
   -0.856797996   -3.141592654   35.043594937   60.511305141   47.165170408
   -0.793331478   -3.141592654   39.097887326   66.993441602   50.586003033
   -0.729864960   -3.141592654   43.559317487   73.265419867   54.188593019
   -0.666398442   -3.141592654   48.402897097   78.991969913   57.678439722
   -0.602931923   -3.141592654   53.585368843   83.831789245   60.794851115
   -0.539465405   -3.141592654   59.036800941   87.500757556   63.354047977
   -0.475998887   -3.141592654   64.669476230   89.410311768   65.215517351
   -0.412532369   -3.141592654   70.353068580   88.996997666   66.152567810
   -0.349065850   -3.141592654   75.920001213   85.631179283   65.826643432
   -0.285599332   -3.141592654   81.160296782   78.684364389   63.785354615
   -0.222132814   -3.141592654   85.832028533   67.640281468   59.552596711
   -0.158666296   -3.141592654   89.668335802   52.401190583   52.752120038
   -0.095199777   -3.141592654   92.411720697   33.240231251   43.255594138
   -0.031733259   -3.141592654   93.836684772   11.110268515   31.342913002
    0.031733259   -3.141592654   93.799701723  -12.479694830   17.747163240
    0.095199777   -3.141592654   92.271237046  -35.565312022    3.663927955
    0.158666296   -3.141592654   89.347884667  -56.142651944   -9.472834833
    0.222132814   -3.141592654   85.241985669  -72.521540148  -20.326458504
    0.285599332   -3.141592654   80.255040862  -83.798537371  -27.992628098
    0.349065850   -3.141592654   74.724398828  -89.684573140  -32.234342856
    0.412532369   -3.141592654   68.981489992  -90.606683138  -33.513029567
    0.475998887   -3.141592654   63.312687362  -87.459319422  -32.751137330
    0.539465405   -3.141592654   57.938810026  -81.551305696  -31.020460106
    0.602931923   -3.141592654   52.992627454  -74.175446188  -29.207551686
    0.666398442   -3.141592654   48.535830294  -66.205090708  -27.767987056
    0.729864960   -3.141592654   44.594420917  -57.924423303  -26.712604180
    0.793331478   -3.141592654   41.193505331  -49.082500773  -25.689714025
    0.856797996   -3.141592654   38.381647470  -39.334117365  -24.227716664
    0.920264515   -3.141592654   36.221464153  -28.575327011  -21.981281682
    0.983731033   -3.141592654   34.768059966  -17.195369815  -18.934428841
    1.047197551   -3.141592654   34.039959144   -5.864224083  -15.427493982
    1.110664069   -3.141592654   34.009983132    4.649543127  -12.038028090
    1.174130588   -3.141592654   34.606403795   13.811469325   -9.316934328
    1.237597106   -3.141592654   35.736614490   21.512609200   -7.520188710
    1.301063624   -3.141592654   37.316456975   27.952391511   -6.553919322
    1.364530142   -3.141592654   39.279311452   33.676351335   -6.037293645
    1.427996661   -3.141592654   41.592662089   38.982050558   -5.574222045
    1.491463179   -3.141592654   44.225929095   43.762989677   -4.959354596
    1.554929697   -3.141592654   47.131245773   47.333492121   -4.211090718
    1.618396215   -3.141592654   50.205589455   48.986123284   -3.436179080
    1.681862734   -3.141592654   53.308286336   48.143957543   -2.694738230
    1.745329252   -3.141592654   56.273430058   44.698681989   -1.895119717
    1.808795770   -3.141592654   58.945373995   39.018954865   -0.911179961
    1.872262289   -3.141592654   61.207315464   31.867059461    0.268730919
    1.935728807   -3.141592654   62.992449801   24.229378934    1.523297083
    1.999195325   -3.141592654   64.295379214   16.743205808    2.706813559
    2.062661843   -3.141592654   65.138127365    9.698430329    3.788860261
    2.126128362   -3.141592654   65.539451110    2.765302824    4.928675392
    2.189594880   -3.141592654   65.480928640   -4.933933810    6.353657231
    2.253061398   -3.141592654   64.891684207  -14.084269608    8.153150103
    2.316527916   -3.141592654   63.667394947  -24.799855036   10.172240038
    2.379994435   -3.141592654   61.733214865  -36.294254244   12.034743236
    2.443460953   -3.141592654   59.080106672  -47.169968212   13.360048725
    2.506927471   -3.141592654   55.794675517  -55.987777518   14.033156620
    2.570393989   -3.141592654   52.040447370  -61.804518085   14.220008124
    2.633860508   -3.141592654   48.018215049  -64.549043901   14.299633205
    2.697327026   -3.141592654   43.900884841  -64.932061515   14.571461605
    2.760793544   -3.141592654   39.804291483  -64.106214568   15.149442017
    2.824260062   -3.141592654   35.769717492  -63.087810577   15.923991659
    2.887726581   -3.141592654   31.794459562  -62.278963657   16.715665744
    2.951193099   -3.141592654   27.872339250  -61.276369576   17.360164921
    3.014659617   -3.141592654   24.040880500  -59.291992723   17.785479881
    3.078126135   -3.141592654   20.383382167  -55.696790212   18.017617991

   -3.141592654   -3.078126135   18.257205986  -50.639466462   20.947439229
   -3.078126135   -3.078126135   15.237964256  -44.433550083   20.682877882
   -3.014659617   -3.078126135   12.628007538  -37.847769109   20.568635463
   -2.951193099   -3.078126135   10.432174622  -31.511414752   20.646573060
   -2.887726581   -3.078126135    8.625075766  -25.630221133   20.877273986
   -2.824260062   -3.078126135    7.178763646  -20.144121959   21.159026715
   -2.760793544   -3.078126135    6.074203833  -14.761352035   21.429629362
   -2.697327026   -3.078126135    5.312326359   -9.377396322   21.638844840
   -2.633860508   -3.078126135    4.893976345   -3.968396654   21.775419371
   -2.570393989   -3.078126135    4.812607961    1.241943459   21.794999712
   -2.506927471   -3.078126135    5.045296681    5.742704613   21.694765565
   -2.443460953   -3.078126135    5.532046311    9.285745361   21.549947144
   -2.379994435   -3.078126135    6.210737677   11.673624436   21.494977279
   -2.316527916   -3.078126135    7.010513405   13.149675687   21.757286051
   -2.253061398   -3.078126135    7.878384041   13.911272787   22.444124574
   -2.189594880   -3.078126135    8.773487625   13.956463730   23.496154659
   -2.126128362   -3.078126135    9.652698949   13.420262155   24.695392283
   -2.062661843   -3.078126135   10.481283347   12.430494191   25.759916695
   -1.999195325   -3.078126135   11.242267358   11.326771089   26.511831052
   -1.935728807   -3.078126135   11.941216832   10.564578229   26.921610373
   -1.872262289   -3.078126135   12.611579826   10.393395306   27.104374967
   -1.808795770   -3.078126135   13.288218596   10.742229440   27.186445477
   -1.745329252   -3.078126135   13.993867827   11.187284180   27.269534956
   -1.681862734   -3.078126135   14.716643745   11.240114587   27.413192288
   -1.618396215   -3.078126135   15.421910800   10.682229225   27.661487388
   -1.554929697   -3.078126135   16.081698725    9.861812130   28.102924612
   -1.491463179   -3.078126135   16.705199782    9.695775591   28.881982051
   -1.427996661   -3.078126135   17.365578186   11.197508830   30.108663886
   -1.364530142   -3.078126135   18.189938359   14.915575267   31.820157763
   -1.301063624   -3.078126135   19.313744150   20.532263641   33.893236124
   -1.237597106   -3.078126135   20.832835244   27.088393920   36.089570179
   -1.174130588   -3.078126135   22.769531324   33.631489823   38.199448912
   -1.110664069   -3.078126135   25.104476014   39.585513174   40.140112371
   -1.047197551   -3.078126135   27.802302504   45.129759786   42.020841079
   -0.983731033   -3.078126135   30.854438293   50.841611520   44.131297302
   -0.920264515   -3.078126135   34.285831223   57.136347665   46.721538174
   -0.856797996   -3.078126135   38.134010641   63.861798907   49.891652093
   -0.793331478   -3.078126135   42.410707210   70.604575165   53.450788892
   -0.729864960   -3.078126135   47.100250951   76.785583986   57.016169984
   -0.666398442   -3.078126135   52.154928850   82.081585331   60.163958935
   -0.602931923   -3.078126135   57.513367568   86.267660607   62.579434040
   -0.539465405   -3.078126135   63.094459334   89.145369399   64.088577314
   -0.475998887   -3.078126135   68.802404794   90.106483176   64.573506468
   -0.412532369   -3.078126135   74.493625044   88.494381421   63.844637207
   -0.349065850   -3.078126135   79.980291739   83.546312764   61.609438586
   -0.285599332   -3.078126135   85.026372009   74.592162702   57.510302261
   -0.222132814   -3.078126135   89.364583367   61.186091877   51.237915682
   -0.158666296   -3.078126135   92.711329049   43.432766111   42.652159646
   -0.095199777   -3.078126135   94.809304904   21.945804258   31.892631588
   -0.031733259   -3.078126135   95.458123253   -1.915028511   19.465681691
    0.031733259   -3.078126135   94.564857961  -26.220484851    6.217297717
    0.095199777   -3.078126135   92.175119622  -48.717237357   -6.705085482
    0.158666296   -3.078126135   88.470911291  -67.379027145  -18.070870046
    0.222132814   -3.078126135   83.740851984  -80.816410524  -26.833078645
    0.285599332   -3.078126135   78.333805630  -88.708004263  -32.408832311
    0.349065850   -3.078126135   72.593961117  -91.454432864  -34.807094643
    0.412532369   -3.078126135   66.817696987  -90.035911791  -34.645425144
    0.475998887   -3.078126135   61.230491230  -85.627562867  -32.893005381
    0.539465405   -3.078126135   55.985741557  -79.448491232  -30.582678878
    0.602931923   -3.078126135   51.163459666  -72.420456079  -28.484957671
    0.666398442   -3.078126135   46.801436734  -64.950958762  -26.905838025
    0.729864960   -3.078126135   42.929587080  -56.907744209  -25.727827665
    0.793331478   -3.078126135   39.597957686  -47.829914895  -24.536182946
    0.856797996   -3.078126135   36.885113479  -37.407515369  -22.874207522
    0.920264515   -3.078126135   34.873816962  -25.812620459  -20.462647637
    0.983731033   -3.078126135   33.618258674  -13.787099876  -17.345147085
    1.047197551   -3.078126135   33.114724957   -2.307482300  -13.868569111
    1.110664069   -3.078126135   33.300208625    7.776403718  -10.559634764
    1.174130588   -3.078126135   34.069423024   16.088599999   -7.898772124
    1.237597106   -3.078126135   35.314312300   22.854265157   -6.100984953
    1.301063624   -3.078126135   36.956150175   28.623574463   -5.089650952
    1.364530142   -3.078126135   38.951261686   34.080098435   -4.539516001
    1.427996661   -3.078126135   41.290497924   39.422079965   -4.132356182
    1.491463179   -3.078126135   43.955329274   44.312229033   -3.709808823
    1.554929697   -3.078126135   46.896397790   47.896258491   -3.304853176
    1.618396215   -3.078126135   50.004994757   49.474789959   -2.986200599
    1.681862734   -3.078126135   53.138446555   48.634960604   -2.750613332
    1.745329252   -3.078126135   56.139366498   45.370729753   -2.419290734
    1.808795770   -3.078126135   58.863378364   40.002177408   -1.764127478
    1.872262289   -3.078126135   61.197822284   33.148233516   -0.666734394
    1.935728807   -3.078126135   63.069854957   25.654057449    0.805374395
    1.999195325   -3.078126135   64.463335774   18.150936998    2.462285240
    2.062661843   -3.078126135   65.392928734   11.040625479    4.103904106
    2.126128362   -3.078126135   65.880252447    4.151498611    5.659500272
    2.189594880   -3.078126135   65.915799644   -3.358177658    7.179352873
    2.253061398   -3.078126135   65.433744225  -12.295372272    8.732101482
    2.316527916   -3.078126135   64.325269104  -22.979178347   10.333482799
    2.379994435   -3.078126135   62.499697575  -34.744170944   11.867233121
    2.443460953   -3.078126135   59.930542511  -46.088958023   13.171330836
    2.506927471   -3.078126135   56.699292127  -55.346479739   14.202075481
    2.570393989   -3.078126135   52.977898362  -61.355383804   15.056362916
    2.633860508   -3.078126135   48.986052164  -64.006949531   15.942889905
    2.697327026   -3.078126135   44.910744190  -64.138364836   16.998229323
    2.760793544   -3.078126135   40.871551101  -63.119044060   18.221702340
    2.824260062   -3.078126135   36.900812382  -62.090049691   19.441747282
    2.887726581   -3.078126135   32.983546275  -61.478063072   20.455208359
    2.951193099   -3.078126135   29.102981948  -60.786687012   21.098547635
    3.014659617   -3.078126135   25.292738886  -59.106248259   21.324978134
    3.078126135   -3.078126135   21.639628100  -55.721822089   21.220150691

   -3.141592654   -3.014659617   19.665964727  -51.080483581   23.057311335
   -3.078126135   -3.014659617   16.621307467  -44.757260732   22.540572467
   -3.014659617   -3.014659617   13.998029037  -37.927396293   22.247508474
   -2.951193099   -3.014659617   11.805394087  -31.325726533   22.274145610
   -2.887726581   -3.014659617   10.016706756  -25.258231989   22.620464185
   -2.824260062   -3.014659617    8.597172196  -19.684016900   23.175588557
   -2.760793544   -3.014659617    7.521541728  -14.331456472   23.807682220
   -2.697327026   -3.014659617    6.783440782   -9.064727060   24.338823336
   -2.633860508   -3.014659617    6.379160819   -3.852778356   24.639139546
   -2.570393989   -3.014659617    6.297772963    1.130674321   24.619154430
   -2.506927471   -3.014659617    6.516802297    5.458813105   24.299573119
   -2.443460953   -3.014659617    6.984148542    8.977140637   23.853956450
   -2.379994435   -3.014659617    7.649243756   11.604448169   23.507551219
   -2.316527916   -3.014659617    8.458003914   13.528040708   23.550639813
   -2.253061398   -3.014659617    9.366053939   14.793575275   24.135862456
   -2.189594880   -3.014659617   10.329447589   15.194801193   25.218449161
   -2.126128362   -3.014659617   11.291078710   14.727064006   26.578240373
   -2.062661843   -3.014659617   12.197018141   13.522165812   27.904702114
   -1.999195325   -3.014659617   13.015821201   12.043467150   28.937543628
   -1.935728807   -3.014659617   13.747569593   10.904694056   29.548376053
   -1.872262289   -3.014659617   14.430025869   10.448719271   29.763338159
   -1.808795770   -3.014659617   15.104898326   10.648804064   29.666129224
   -1.745329252   -3.014659617   15.802650635   11.058669652   29.384162142
   -1.681862734   -3.014659617   16.518960752   11.192339280   29.081107490
   -1.618396215   -3.014659617   17.227698995   10.867801895   28.971150833
   -1.554929697   -3.014659617   17.912253305   10.489898588   29.321384164
   -1.491463179   -3.014659617   18.594462122   10.927024514   30.389054397
   -1.427996661   -3.014659617   19.353215492   13.062050877   32.249671576
   -1.364530142   -3.014659617   20.311201437   17.225785358   34.731452102
   -1.301063624   -3.014659617   21.587219978   22.953182882   37.436533380
   -1.237597106   -3.014659617   23.254549957   29.302359343   39.896949437
   -1.174130588   -3.014659617   25.320333229   35.484614367   41.847955086
   -1.110664069   -3.014659617   27.763768884   41.190245303   43.327721060
   -1.047197551   -3.014659617   30.563888944   46.827325731   44.676416911
   -0.983731033   -3.014659617   33.737138079   53.009975897   46.383955844
   -0.920264515   -3.014659617   37.327343377   59.993922285   48.787803811
   -0.856797996   -3.014659617   41.376604144   67.301776533   51.930779202
   -0.793331478   -3.014659617   45.880101606   74.236643585   55.489922455
   -0.729864960   -3.014659617   50.792571137   80.099302537   58.928018129
   -0.666398442   -3.014659617   56.035354437   84.641132206   61.703300083
   -0.602931923   -3.014659617   61.524717812   87.814630020   63.427101312
   -0.539465405   -3.014659617   67.167581118   89.538064947   63.888409096
   -0.475998887   -3.014659617   72.860216613   89.208954607   62.943590890
   -0.412532369   -3.014659617   78.447831080   86.094447949   60.420420529
   -0.349065850   -3.014659617   83.726306263   79.349750949   56.098021173
   -0.285599332   -3.014659617   88.441735424   68.346523346   49.778998793
   -0.222132814   -3.014659617   92.314995052   52.787063407   41.413742662
   -0.158666296   -3.014659617   95.063291266   33.026009756   31.181226888
   -0.095199777   -3.014659617   96.447808868    9.982434156   19.531516949
   -0.031733259   -3.014659617   96.306812700  -14.689452982    7.173039516
    0.031733259   -3.014659617   94.602177883  -38.818131774   -5.027129895
    0.095199777   -3.014659617   91.446841891  -60.045455072  -16.117262742
